,0
foulèrent,VERB
détache,VERB
Délos,PROPN
fleurie,ADJ
gisements,NOUN
profonds,ADJ
terrains,NOUN
résistants,ADJ
appuie,VERB
parcourais,VERB
Soit,CCONJ
tarie,VERB
coquelicots,NOUN
aimerais,VERB
canot,NOUN
ruines,NOUN
fortifications,NOUN
monumentale,ADJ
meule,NOUN
individuel,ADJ
satisferait,VERB
menant,VERB
"rentrant,--à",PUNCT
émigre,VERB
lui--,PRON
recevais,VERB
arrière-pensée,NOUN
reliquat,NOUN
"moi,--c’",PUNCT
inclinât,VERB
égal,ADJ
serrées,VERB
prairies,NOUN
réfléchissantes,ADJ
dessinent,VERB
étreint,VERB
indissolublement,ADV
exposé,VERB
déceptions,NOUN
induit,VERB
regain,NOUN
présents,NOUN
relier,VERB
assises,VERB
dimension,NOUN
ajoutent,VERB
harmonieux,ADJ
gronde,VERB
fauve,ADJ
boude,VERB
extase,NOUN
persistants,ADJ
soirées,NOUN
récemment,ADV
appelé,VERB
parfum»--d’,NOUN
mortes,ADJ
biais,NOUN
ajoutés,VERB
formaient,VERB
masse,NOUN
"eux,--entre",PUNCT
nés,VERB
appris--,VERB
fissures,NOUN
failles,NOUN
veinures,NOUN
bigarrures,NOUN
coloration,NOUN
roches,NOUN
marbres,NOUN
révèlent,VERB
formation,NOUN
reconstruite,VERB
"et,--soit",PUNCT
orientant,VERB
aidant,VERB
plaçais,VERB
croisée--,NOUN
meublée,VERB
architecte,NOUN
tapissier,NOUN
ouverture,NOUN
reposé,VERB
glaces,NOUN
braise,NOUN
tringle,NOUN
traçait,VERB
craie,NOUN
rectificative,ADJ
maladroitement,ADV
sauvait,VERB
écartant,VERB
mitoyen,ADJ
courette,NOUN
régnait,VERB
rebâtie,VERB
entrevues,NOUN
DEUXIÈME,ADJ
AMOUR,NOUN
DE,ADP
SWANN,PROPN
groupe,NOUN
clan,NOUN
Verdurin,PROPN
tacitement,ADV
Credo,PROPN
articles,NOUN
pianiste,NOUN
protégé,VERB
Wagner,PROPN
enfonçait,VERB
Planté,VERB
Rubinstein,PROPN
Cottard,PROPN
diagnostic,NOUN
Potain,PROPN
Toute,ADJ
recrue,NOUN
ennuyeuses,ADJ
exclue,VERB
rebelles,ADJ
déposer,VERB
salons,NOUN
frivolité,NOUN
contagion,NOUN
fatal,ADJ
orthodoxie,NOUN
amenés,VERB
rejeter,VERB
sexe,NOUN
respectable,ADJ
excessivement,ADV
relation,NOUN
Crécy,PROPN
Odette,NOUN
cordon,NOUN
ignorantes,ADJ
accroire,VERB
Sagan,PROPN
obligées,VERB
payer,VERB
offert,VERB
inviter,VERB
forçait,VERB
Walkyrie,NOUN
Tristan,PROPN
protestait,VERB
déplût,VERB
tenez,VERB
migraine,NOUN
attend,VERB
voudrai,VERB
faribole,NOUN
esclaffer,VERB
"qui,--tant",PUNCT
figurées,ADJ
"éprouvait,--le",PUNCT
débutant,VERB
mâchoire,NOUN
décrochée,VERB
ri,VERB
copains,NOUN
ennuyeux,ADJ
garait,VERB
peste,NOUN
charades,NOUN
souper,NOUN
costumes,NOUN
fur,NOUN
réprouvés,NOUN
retenait,VERB
libres,ADJ
alliez,VERB
trouverez,VERB
guéri,VERB
décembre,NOUN
lâcheraient,VERB
Noël,PROPN
mourrait,VERB
dîniez,VERB
inquiétudes,NOUN
renaissaient,VERB
Docteur,NOUN
vendredi,NOUN
prononcée,VERB
risquait,VERB
viendrai,VERB
Auvergne,PROPN
--«En,PUNCT
puces,NOUN
vermine,NOUN
--«Si,PUNCT
tâché,VERB
organiser,VERB
confortables,ADJ
fidèle,ADJ
flirt,NOUN
lâcher,VERB
effrayaient,VERB
amant,NOUN
pourvu,ADV
aimât,VERB
préférât,VERB
amenez,VERB
essai,NOUN
secrets,NOUN
susceptible,ADJ
agrégé,VERB
brouiller,VERB
demi-mondaine,NOUN
raconta,VERB
insinua,VERB
transmit,VERB
tenante,ADJ
ressources,NOUN
--Voici,PUNCT
désirerait,VERB
Taisez,VERB
--«Puisque,PUNCT
marivaudage,NOUN
fishing,X
for,X
compliments,NOUN
naturalisation,NOUN
titres,NOUN
octroyées,VERB
échange,NOUN
crédit,NOUN
improviser,VERB
hobereau,NOUN
greffier,NOUN
exempt,ADJ
dirigé,VERB
gaspillé,VERB
frivoles,ADJ
érudition,NOUN
achats,NOUN
ameublement,NOUN
désirer,VERB
impliquait,VERB
intelligent,ADJ
seigneur,NOUN
craindra,VERB
méconnue,ADJ
quarts,NOUN
mensonges,NOUN
prodigués,VERB
inférieurs,ADJ
négligent,ADJ
paresse,NOUN
abstiennent,VERB
cantonnés,VERB
contentant,VERB
parvenus,VERB
divertissements,NOUN
supportables,ADJ
renferme,VERB
trouvées,VERB
recherchait,VERB
admirables,ADJ
sculptées,VERB
glaçaient,VERB
saine,ADJ
plantureuse,ADJ
quant,ADV
tromper,VERB
stupide,ADJ
confiné,VERB
tentes,NOUN
démontables,ADJ
explorateurs,NOUN
emportent,VERB
transportable,ADJ
échangeable,ADJ
enviable,ADJ
parût,VERB
accumulé,VERB
réclamant,VERB
dépêche,NOUN
télégraphique,ADJ
intendants,NOUN
affamé,NOUN
troquerait,VERB
diamant,NOUN
rachetée,VERB
muflerie,NOUN
intelligents,ADJ
cherchent,VERB
excuse,NOUN
dignes,ADJ
étude,NOUN
Vie,NOUN
contient,VERB
intéressantes,ADJ
romanesques,ADJ
assurait,VERB
aisément,ADV
affinés,VERB
baron,NOUN
égayer,VERB
mêlaient,VERB
européenne,ADJ
complexe,ADJ
dépendît,VERB
conclave,ADJ
phalange,NOUN
vertueuses,ADJ
douairières,ADJ
généraux,ADJ
académiciens,NOUN
cynisme,NOUN
entremetteurs,NOUN
diplomatique,ADJ
persistant,VERB
amours,NOUN
prétextes,NOUN
accusait,VERB
maladresses,NOUN
buts,NOUN
ressemblances,NOUN
écrivait,VERB
liaison,NOUN
pratiques,NOUN
méfiance,NOUN
pousse,VERB
opposaient,VERB
non-recevoir,VERB
faciles,ADJ
dînait,VERB
reparlait,VERB
finissant,VERB
couple,NOUN
plaint,VERB
satisfaction,NOUN
  ,SPACE
QUEL,PRON
EST,VERB
DONC,VERB
CE,DET
MYSTÈRE,NOUN
JE,PRON
NE,ADV
PUIS,VERB
RIEN,PRON
COMPRENDRE,VERB
VISION,NOUN
FUGITIVE,ADJ
DANS,ADP
CES,DET
AFFAIRES,NOUN
MIEUX,NOUN
VOIR,VERB
prononcez,VERB
moi!»--«Mais,PUNCT
dînant,VERB
mégarde,NOUN
comptes,NOUN
jugé,VERB
avertir,VERB
extraction,NOUN
retournait,VERB
orbite,NOUN
mouvait,VERB
entraînée,VERB
Inutile,ADJ
Américaine,NOUN
fermés,VERB
poker,NOUN
crépelage,NOUN
brosse,NOUN
tempéré,ADJ
vivacité,NOUN
prodigueraient,VERB
blasé,ADJ
pénétrée,VERB
colorée,ADJ
chaudement,ADV
insinuée,VERB
incorporé,VERB
liaisons,NOUN
flirts,NOUN
efforcer,VERB
ravissante,ADJ
apparue,VERB
inspirait,VERB
répulsion,NOUN
réclament,VERB
accusé,VERB
tirés,ADJ
fléchissaient,VERB
Quelque,DET
connaîtrait,VERB
home,NOUN
habitât,VERB
smart,ADJ
réciprocité,NOUN
rapprochement,NOUN
nécessairement,ADV
subjectif,ADJ
évolue,VERB
inconnues,ADJ
fatales,ADJ
passif,ADJ
venons,VERB
faussons,VERB
suggestion,NOUN
symptômes,NOUN
rappelons,VERB
renaître,VERB
chanson,NOUN
dise,VERB
inspire,VERB
beauté--,NOUN
"milieu,--là",ADV
autre--,NOUN
partenaire,NOUN
retourna,VERB
rapprocha,VERB
renouvelait,VERB
expressif,ADJ
fané,VERB
regrettait,VERB
préférées,ADJ
maigre,ADJ
plane,ADJ
prolongés,VERB
soulevés,VERB
crêpés,NOUN
répandus,VERB
admirablement,ADV
modes,NOUN
habillaient,VERB
avançant,VERB
enfler,VERB
jupes,NOUN
emmanchées,VERB
ruchés,NOUN
volants,NOUN
gilet,NOUN
étoffe,NOUN
bouillons,NOUN
jais,PROPN
perpendiculaires,ADJ
busc,NOUN
attachaient,VERB
fanfreluches,NOUN
engoncé,VERB
permît,VERB
imploration,NOUN
craintive,ADJ
artificielles,ADJ
rond,ADJ
brides,NOUN
viendriez,VERB
allégué,VERB
Ver,X
Meer,PROPN
Delft,PROPN
chétive,ADJ
savants,NOUN
grenouille,NOUN
aréopage,NOUN
instruire,VERB
initiée,VERB
bouquiner,VERB
fourrer,VERB
contentement,NOUN
élégante,ADJ
salir,VERB
malpropre,ADJ
aimez,VERB
excusé,VERB
amitiés,NOUN
galanterie,NOUN
convaincue,VERB
remué,VERB
»--«Et,PUNCT
tas,NOUN
»--«Moi,PUNCT
accourir,VERB
Savez,VERB
latent,ADJ
influé,VERB
séparables,ADJ
imperfection,NOUN
tourments,NOUN
considérait,VERB
racaille,NOUN
reçut,VERB
Joli,ADJ
mêle,VERB
affuble,VERB
négative,ADJ
débuts,NOUN
joints,VERB
conditionnel,ADJ
finesse,NOUN
expectante,ADJ
disculperait,VERB
facétieux,ADJ
hypothèse,NOUN
opposée,VERB
Dites,VERB
comporter,VERB
voitures,NOUN
ôtait,VERB
impropriété,NOUN
adopté,VERB
restreindre,VERB
compléter,VERB
instruction,NOUN
prévoyante,ADJ
locution,NOUN
documenter,VERB
locutions,NOUN
insatiable,ADJ
bâtons,NOUN
Rabelais,PROPN
carte,NOUN
quia,NOUN
déterminés,VERB
interrogatif,ADJ
valoir,VERB
raffinement,NOUN
consiste,VERB
oblige,VERB
aveuglement,NOUN
agacée,VERB
avant-scène,ADJ
loge,NOUN
préciser,VERB
autorisé,VERB
renseignât,VERB
Voix,NOUN
brûle,VERB
planches,NOUN
commentaires,NOUN
modestie,NOUN
déprécions,VERB
offrons,VERB
rapporte,VERB
»--«Je,PUNCT
rubis,NOUN
acheta,VERB
reconstituée,VERB
annoncé,VERB
quiconque,PRON
préparé,VERB
hurla,VERB
détendit,VERB
apaisé,VERB
réjouissait,VERB
favoriser,VERB
amuse,VERB
confia,VERB
excellente,ADJ
causes,NOUN
indirectes,ADJ
transfigurer,VERB
Leur,DET
aisance,NOUN
assouplis,VERB
exécutent,VERB
participation,NOUN
maladroite,ADJ
gymnastique,NOUN
élémentaire,ADJ
tendant,VERB
ambassadeur,NOUN
instinctivement,ADV
livra,VERB
avances,NOUN
abstenu,VERB
cligner,VERB
ambigu,ADJ
mimique,NOUN
noce,PROPN
Trouvant,VERB
affecta,VERB
apprit,VERB
redoutait,VERB
invita,VERB
atelier,NOUN
favorisera,VERB
feignait,VERB
piqué,VERB
montrera,VERB
Biche,PROPN
rappela,VERB
répéta,VERB
Saniette,PROPN
value,VERB
archiviste,NOUN
distinguée,ADJ
bouillie,NOUN
adorable,ADJ
trahissait,VERB
consonnes,NOUN
duretés,NOUN
renverser,VERB
insistant,VERB
excita,VERB
révélèrent,VERB
inclina,VERB
redressa,VERB
estompé,VERB
graillonnement,NOUN
indistinct,ADJ
émergeaient,VERB
vocables,NOUN
accorde,VERB
étourdissante,ADJ
empressa,VERB
concéder,VERB
éminente,ADJ
adjectif,NOUN
compliment,NOUN
Voulez,VERB
moqueur,ADJ
solennelles,ADJ
suranné,ADJ
prononcé,VERB
prudhommesque,ADJ
cliché,NOUN
commencée,VERB
terminait,VERB
accuser,VERB
--«Un,PUNCT
malicieusement,ADV
engendrer,VERB
pénitence,NOUN
dépité,ADJ
suédois,ADJ
sapin,NOUN
ciré,VERB
violoniste,NOUN
conservait,VERB
rappelât,VERB
escabeau,NOUN
jurât,VERB
donateurs,NOUN
tînt,VERB
réussissait,VERB
chauffe-pieds,NOUN
coussins,NOUN
paravents,NOUN
baromètres,NOUN
potiches,NOUN
redites,NOUN
disparate,ADJ
participait,VERB
fumisteries,NOUN
pouffer,VERB
conventionnelle,ADJ
risques,NOUN
rejeté,VERB
camp,NOUN
"ennuyeux,--et",PUNCT
essoufflait,VERB
distancé,VERB
incessante,ADJ
fictive,ADJ
hilarité--,NOUN
taie,NOUN
voiler,VERB
parer,VERB
plongeant,VERB
recouvraient,VERB
réprimer,VERB
anéantir,VERB
évanouissement,NOUN
Telle,ADJ
étourdie,VERB
gaieté,NOUN
ivre,ADJ
camaraderie,NOUN
médisance,NOUN
assentiment,NOUN
juchée,VERB
perchoir,NOUN
colifichet,NOUN
sanglotait,VERB
permission,NOUN
gêne,VERB
ennuie,VERB
tourmenté,VERB
tourmente,VERB
sonate,NOUN
fa,NOUN
dièse,ADJ
arrangement,NOUN
fiche,VERB
rhume,NOUN
faciales,ADJ
merci,NOUN
tiens,VERB
garderez,VERB
enchantait,VERB
séduisante,ADJ
Patronne,NOUN
fumaient,VERB
Reichstag,PROPN
Écoutez,VERB
écoutez,VERB
amusante,ADJ
--Eh,PUNCT
jouera,VERB
andante,NOUN
--«Que,PUNCT
casse,VERB
superbe,ADJ
Patron,NOUN
Neuvième,ADJ
entendrons,VERB
finale,ADJ
crût,VERB
troubles,NOUN
conseillent,VERB
dyspepsie,NOUN
grippe,NOUN
facteurs,NOUN
essentiels,ADJ
--Vous,PUNCT
suggestionner,VERB
soignerons,VERB
--Bien,PUNCT
capituler,VERB
fatigués,ADJ
dépendre,VERB
pourront,VERB
impunément,ADV
pilule,NOUN
remettra,VERB
Celle,PRON
Beauvais,PROPN
appréciiez,VERB
préviens,VERB
merveilles,NOUN
regarderez,VERB
bronze,NOUN
correspond,VERB
attribut,NOUN
promets,VERB
frises,NOUN
bordures,NOUN
Ours,PROPN
Raisins,NOUN
dessiné,VERB
dites,VERB
dessiner,VERB
Est-elle,PRON
appétissante,ADJ
mange,VERB
gourmande,ADJ
jouis,VERB
demandez,VERB
dira,VERB
purgent,VERB
cures,NOUN
Fontainebleau,PROPN
cure,NOUN
partirez,VERB
bronzes,NOUN
dossiers,NOUN
patine,NOUN
touchez,VERB
--Ah,PUNCT
peloter,VERB
--«Taisez,PUNCT
défend,VERB
voluptueuses,ADJ
honneur,NOUN
sois,AUX
prends,VERB
témoin,NOUN
palpait,VERB
--Allons,PUNCT
caresserez,VERB
charger,VERB
joué,VERB
Voici,VERB
exécutée,VERB
violon,NOUN
sécrétés,VERB
résistante,ADJ
directrice,ADJ
clapotement,NOUN
multiforme,ADJ
indivise,ADJ
entrechoquée,VERB
bémolise,VERB
charmé,VERB
recueillir,VERB
largement,ADV
circulant,VERB
dilater,VERB
musicales,ADJ
inattendues,ADJ
originales,ADJ
irréductibles,ADJ
sine,X
materia,X
tendent,VERB
variées,ADJ
arabesques,NOUN
ténuité,NOUN
stabilité,NOUN
évanouies,VERB
formées,VERB
submergées,VERB
simultanées,ADJ
continuerait,VERB
envelopper,VERB
liquidité,NOUN
fondu,NOUN
émergent,VERB
discernables,ADJ
décrire,VERB
"ineffables,--si",ADJ
ouvrier,NOUN
fondations,NOUN
durables,ADJ
fac-similés,NOUN
fugitives,ADJ
différencier,VERB
expirée,VERB
transcription,NOUN
représentait,VERB
groupements,NOUN
graphie,NOUN
expressive,ADJ
ondes,NOUN
proposé,VERB
voluptés,NOUN
particulières,ADJ
préparait,VERB
pause,NOUN
changeait,VERB
incessant,ADJ
perspectives,NOUN
disparut,VERB
souhaita,VERB
reparut,VERB
clairement,ADV
sache,VERB
amorcer,VERB
rajeunissement,NOUN
Depuis,ADP
poursuite,NOUN
quotidiennes,ADJ
formellement,ADV
changerait,VERB
nier,VERB
accepté,VERB
nomenclature,NOUN
adhérait,VERB
valétudinaires,NOUN
évolution,NOUN
spontanée,ADJ
régression,NOUN
envisager,VERB
sonates,NOUN
découvrirait,VERB
réalités,NOUN
sécheresse,NOUN
élective,ADJ
interrogées,VERB
arrivées,VERB
musiciens,NOUN
intraduisible,ADJ
dessinait,VERB
mesures,NOUN
échappant,VERB
incubation,NOUN
reconnut,VERB
bruissante,ADJ
aérienne,ADJ
désespérait,VERB
indicatrice,ADJ
diligente,ADJ
ramifications,NOUN
approcha,VERB
plut,VERB
--Quel,PUNCT
charmeur,NOUN
comprend,VERB
misérable,ADJ
excepté,ADP
reprise,NOUN
soulignant,VERB
orangeade,NOUN
écriée,VERB
avoue,VERB
machine,NOUN
préférée,ADJ
dirai,VERB
égarer,VERB
aiguille,NOUN
perd,VERB
couper,VERB
béate,ADJ
studieux,ADJ
feindre,VERB
avouaient,VERB
puisé,VERB
poncifs,NOUN
assimilé,VERB
original,ADJ
accrochait,VERB
reliaient,VERB
alourdie,VERB
vulgarisée,VERB
dépourvue,ADJ
construite,VERB
dispersés,VERB
nageur,NOUN
choisit,VERB
--Alors,PUNCT
di,X
primo,X
cartello,PROPN
tendances,NOUN
avancées,ADJ
--C’,PRON
--Oh,PUNCT
poseriez,VERB
résoudre,VERB
--Mais,PUNCT
imposerais,VERB
présentât,VERB
sauver,VERB
--Comment,PUNCT
soigner,VERB
confères,NOUN
aliénation,NOUN
absurde,ADJ
troubla,VERB
logiques,ADJ
altération,NOUN
dénonce,VERB
folie,NOUN
chienne,NOUN
observent,VERB
--Laissez,PUNCT
bravement,ADV
tuez,VERB
Académie,NOUN
répliqua,VERB
soigne,VERB
amusez,VERB
discutais,VERB
fatigant,ADJ
bouffée,NOUN
souhaitait,VERB
--Il,PUNCT
dépaysé,VERB
Châtelet,PROPN
voudrez,VERB
Pourvu,PRON
aille,VERB
lâcha,VERB
restaurants,NOUN
banlieue,NOUN
galas,NOUN
coupe-file,NOUN
gênés,VERB
enterrement,NOUN
Gambetta,PROPN
cotées,ADJ
délicat,ADJ
ranger,VERB
officiel,ADJ
aurez,VERB
Danicheff,PROPN
déjeune,VERB
Préfet,NOUN
police,NOUN
Elysée,PROPN
tonnante,ADJ
--Oui,PUNCT
Grévy,PROPN
--Ça,PRON
Généralement,ADV
habituel,ADJ
portèrent,VERB
officielles,ADJ
illustration,NOUN
frayât,VERB
Chef,NOUN
incrédule,ADJ
municipal,NOUN
Président,NOUN
République,NOUN
dément,NOUN
dirige,VERB
infirmerie,NOUN
dépôt,NOUN
osa,VERB
invite,VERB
adopta,VERB
recherchée,VERB
étonna,VERB
fréquentât,VERB
douanier,NOUN
méfiant,ADJ
visa,NOUN
malles,NOUN
amusants,ADJ
redoutable,ADJ
séduction,NOUN
employés,VERB
sourd,ADJ
chiffre,NOUN
convives,NOUN
Sont,AUX
intimes,ADJ
linguiste,NOUN
badaud,NOUN
malveillance,NOUN
Verrons,VERB
personnelles,ADJ
dentaire,ADJ
admis,VERB
comprenez,VERB
mordu,VERB
remarqua,VERB
puissantes,ADJ
acceptait,VERB
aimiez,VERB
cab,NOUN
gentille,ADJ
consentant,VERB
satiété,NOUN
ouvrière,NOUN
bouffie,VERB
Rémi,PROPN
envoyées,VERB
indiquait,VERB
trémolos,NOUN
entend,VERB
Pieter,PROPN
Hooch,PROPN
approfondit,VERB
interposée,VERB
dansante,ADJ
pastorale,ADJ
intercalée,ADJ
épisodique,ADJ
immortels,ADJ
distribuant,VERB
succède,VERB
"même,--en",PRON
entendraient,VERB
siècles--,NOUN
gage,NOUN
infini,ADJ
intrinsèque,ADJ
aimée,ADJ
voulons,VERB
gemme,NOUN
jouée,VERB
rentrât,VERB
reconduisait,VERB
Pérouse,PROPN
Arc,NOUN
Triomphe,PROPN
sacrifiait,VERB
exercice,NOUN
cueillit,VERB
chrysanthème,NOUN
reparti,VERB
tint,VERB
enferma,VERB
précieusement,ADV
secrétaire,NOUN
participer,VERB
capitale,ADJ
monotonie,NOUN
échoppe,NOUN
sordide,ADJ
famés,ADJ
Laissant,VERB
surélevé,ADJ
parallèle,ADJ
étoffes,NOUN
orientales,ADJ
chapelets,NOUN
turcs,ADJ
japonaise,ADJ
cordelette,NOUN
conforts,NOUN
occidentale,ADJ
précédés,VERB
quadrillé,VERB
bordé,VERB
rectangulaire,ADJ
fleurissaient,VERB
serre,VERB
rangée,VERB
chrysanthèmes,NOUN
horticulteurs,NOUN
réussirent,VERB
pénombre,NOUN
zébrée,VERB
odorants,ADJ
allument,VERB
retraits,NOUN
enfoncements,NOUN
protégés,VERB
palmiers,NOUN
contenus,VERB
cache-pot,NOUN
Chine,PROPN
rubans,NOUN
éventails,NOUN
attendez,VERB
vaniteux,ADJ
pétrissait,VERB
prodigue,ADJ
insoucieuse,ADJ
enfermées,VERB
chinoises,ADJ
brûlaient,VERB
autels,NOUN
nocturne,ADJ
durable,ADJ
"humain,--faisant",ADJ
décelaient,VERB
rallumées--,VERB
surveillé,VERB
drapé,VERB
peluche,NOUN
réprimanda,VERB
jardinières,NOUN
nettoyer,VERB
abîmât,VERB
écornées,VERB
bibelots,NOUN
chinois,ADJ
amusantes,ADJ
orchidées,NOUN
catleyas,NOUN
découpée,VERB
doublure,NOUN
orchidée,NOUN
imprévue,ADJ
chimères,NOUN
langues,NOUN
décorant,VERB
potiche,NOUN
brodées,VERB
dromadaire,NOUN
niellé,VERB
incrustés,VERB
voisinait,VERB
crapaud,NOUN
jade,PROPN
affectait,VERB
cocasserie,NOUN
monstres,NOUN
indécence,NOUN
chéris,VERB
affectations,NOUN
contrastaient,VERB
dévotions,NOUN
Laghet,PROPN
Nice,PROPN
guérie,VERB
médaille,NOUN
attribuait,VERB
Citron,PROPN
justification,NOUN
garantie,NOUN
trajet,NOUN
raideur,NOUN
imposait,VERB
informes,ADJ
signifié,VERB
prévenus,VERB
insuffisance,NOUN
nécessité,NOUN
limiter,VERB
languissantes,ADJ
affligeait,VERB
peignoir,NOUN
ramenant,VERB
poitrine,NOUN
richement,ADV
Debout,NOUN
dénoués,VERB
fléchissant,VERB
maussades,ADJ
frappa,VERB
Zéphora,PROPN
Jéthro,PROPN
Sixtine,PROPN
entoure,VERB
généralité,NOUN
individuels,ADJ
buste,NOUN
doge,NOUN
Lorédan,PROPN
Antoine,PROPN
Rizzo,PROPN
criante,ADJ
Ghirlandajo,PROPN
Palancy,PROPN
Tintoret,PROPN
envahissement,NOUN
gras,ADJ
implantation,NOUN
poils,NOUN
favoris,NOUN
cassure,NOUN
congestion,NOUN
borné,VERB
indulgent,ADJ
certificat,NOUN
allusions,NOUN
anticipées,ADJ
rajeunissantes,ADJ
caractéristiques,NOUN
individuelles,ADJ
causassent,VERB
déracinées,VERB
délivrées,VERB
enrichi,VERB
Sandro,PROPN
Mariano,PROPN
surnom,NOUN
Botticelli,PROPN
estima,VERB
carnée,ADJ
écheveau,NOUN
dévidèrent,VERB
poursuivant,VERB
enroulement,NOUN
rejoignant,VERB
cadence,NOUN
nuque,NOUN
flexion,NOUN
intelligible,ADJ
pensât,VERB
florentin,PROPN
reprocha,VERB
méconnu,VERB
félicita,VERB
associant,VERB
goûts,NOUN
raffinés,ADJ
oubliait,VERB
orienté,VERB
d’«œuvre,PUNCT
florentine,ADJ
imprégna,VERB
charnelle,ADJ
renouvelant,VERB
affaiblissait,VERB
détruits,VERB
naturels,ADJ
accordés,VERB
abîmée,ADJ
couronner,VERB
adoration,NOUN
surnaturels,ADJ
tenté,VERB
coulé,VERB
savoureuse,ADJ
rarissime,ADJ
contemplait,VERB
égoïsme,NOUN
collectionneur,NOUN
imparfaite,ADJ
fatiguées,VERB
adaptant,VERB
transformait,VERB
félicitait,VERB
réunis,VERB
regardons,VERB
suppléa,VERB
lassitude,NOUN
facilités,NOUN
grand’chose,ADV
fixées,VERB
déclarer,VERB
moral,ADJ
figé,ADJ
simulées,VERB
contraction,NOUN
jailliraient,VERB
tendres,ADJ
Dorée,ADJ
Murcie,PROPN
inondés,NOUN
tremble,VERB
tiroir,NOUN
contemplerait,VERB
éclairées,VERB
attendrissait,VERB
épanoui,VERB
détachaient,VERB
intercale,VERB
abat-jour,NOUN
translucide,ADJ
silhouette,NOUN
chauffe,VERB
pourvue,VERB
sensitif,ADJ
ramifiait,VERB
excitations,NOUN
constantes,ADJ
organisme,NOUN
automatiquement,ADV
rendez-vous,NOUN
quotidiens,ADJ
forcément,ADV
songé,VERB
maussaderie,NOUN
emmené,VERB
ressentit,VERB
privé,VERB
mesurait,VERB
diminue,VERB
aucunement,ADV
--«As,PUNCT
pincé,VERB
agité,ADJ
berger,NOUN
expérimentant,VERB
prudence,NOUN
cruche,NOUN
--«Ta,PUNCT
--«A,PUNCT
fièrement,ADV
intimide,VERB
déflorer,VERB
--«Tu,PUNCT
permettras,VERB
poseur,NOUN
immobilisa,VERB
insupportable,ADJ
--«Enfin,PUNCT
VERTUEUSE,ADJ
débitait,VERB
jobard,NOUN
--«Voyons,PUNCT
palier,NOUN
"dire,--mais",PUNCT
"déjà,--au",PUNCT
Prévost,PROPN
partit,VERB
odieux,ADJ
procès-verbal,NOUN
retardé,VERB
piéton,NOUN
fiévreux,NOUN
absurdité,NOUN
rêvasseries,NOUN
ruminait,VERB
roulait,VERB
constata,VERB
emmenait,VERB
adhérent,NOUN
amalgamé,VERB
ajoutée,VERB
saccageait,VERB
dénudait,VERB
précédaient,VERB
furtivement,ADV
retrouverait,VERB
prolonger,VERB
torture,NOUN
vaine,ADJ
étreindre,VERB
boulevards,NOUN
visitait,VERB
désigné,VERB
cafés,NOUN
précédée,VERB
abolirait,VERB
arrêta,VERB
Avez,AUX
Faites,VERB
commander,VERB
provision,NOUN
épuiser,VERB
anéantie,VERB
bienheureuse,ADJ
échapperait,VERB
souplesse,NOUN
interrompu,VERB
continué,VERB
nulle,DET
serviteur,NOUN
trouvions,VERB
ennuyée,VERB
froissée,VERB
erraient,VERB
frôlait,VERB
obscurs,ADJ
fantômes,NOUN
royaume,NOUN
Eurydice,PROPN
production,NOUN
dissémination,NOUN
efficaces,ADJ
plaisons,VERB
sort,NOUN
aimerons,VERB
plût,VERB
substitué,VERB
rendent,VERB
guérir,VERB
envisagée,VERB
promit,VERB
succès,NOUN
inspirant,VERB
restaurant,NOUN
Tortoni,PROPN
ressortir,VERB
Café,NOUN
hagard,ADJ
Italiens,NOUN
heurta,VERB
expliqua,VERB
enfoncement,NOUN
regagnait,VERB
couru,VERB
estimer,VERB
irréalisable,ADJ
collaboré,VERB
prévision,NOUN
vraisemblances,NOUN
"fournir,--c’",PRON
émanait,VERB
projetait,VERB
rayonnait,VERB
appuyait,VERB
Méditerranée,PROPN
éblouir,VERB
émet,VERB
résistant,ADJ
monta,VERB
fanchon,NOUN
cygnes,NOUN
mantille,NOUN
rattrapé,VERB
découvrait,VERB
triangle,NOUN
faille,NOUN
empiècement,NOUN
décolleté,NOUN
frayeur,NOUN
palpitante,ADJ
maintenir,VERB
--Surtout,ADV
répondez,VERB
essouffler,VERB
remette,VERB
déplacées,VERB
perdiez,VERB
intimidé,VERB
commençant,VERB
comprendrai,VERB
Sincèrement,ADV
pollen,NOUN
répandu,ADJ
permettez,VERB
essuie,VERB
chatouille,VERB
friper,VERB
tombés,VERB
Sérieusement,ADV
respirant,VERB
Souriant,VERB
haussa,VERB
languissant,ADJ
fléchissait,VERB
païennes,ADJ
convenable,ADJ
retint,VERB
caressé,VERB
possédée,VERB
embrassée,VERB
froisser,VERB
rétrospectivement,ADV
menti,VERB
exigence,NOUN
fiché,VERB
suivants,ADJ
usa,VERB
arrangés,VERB
sentent,VERB
arrangements,NOUN
attouchements,NOUN
simulacre,NOUN
catleya,PROPN
vocable,NOUN
employaient,VERB
"rien,--survécut",PUNCT
commémorait,VERB
synonymes,NOUN
devient,VERB
crues,VERB
épisode,NOUN
imprévu,ADJ
dupe,ADJ
tolérait,VERB
goûta,VERB
paradis,NOUN
terrestre,ADJ
existé,VERB
garda,VERB
entrât,VERB
ressortait,VERB
embrassait,VERB
victoria,PROPN
demandaient,VERB
trot,NOUN
étonnaient,VERB
abstenait,VERB
endroits,NOUN
inversée,ADJ
Tant,ADV
abolit,VERB
invariable,ADJ
manquât,VERB
inévitablement,ADV
quittaient,VERB
sacrifice,NOUN
intérêts,NOUN
voluptueuse,ADJ
reviendrait,VERB
